代號,總成本,總損益(淨),獲利次數,損失次數,總交易次數,勝率%,平均報酬,平均持倉時間(日)
1452,0,0,0,0,0,0,,
1453,0,0,0,0,0,0,,
1454,0,0,0,0,0,0,,
1455,0,0,0,0,0,0,,
1456,0,0,0,0,0,0,,
1457,0,0,0,0,0,0,,
1459,0,0,0,0,0,0,,
1460,0,0,0,0,0,0,,
1463,0,0,0,0,0,0,,
1464,0,0,0,0,0,0,,
1465,0,0,0,0,0,0,,
1466,0,0,0,0,0,0,,
1467,0,0,0,0,0,0,,
1468,0,0,0,0,0,0,,
1470,0,0,0,0,0,0,,
1471,0,0,0,0,0,0,,
1472,0,0,0,0,0,0,,
1473,0,0,0,0,0,0,,
1474,0,0,0,0,0,0,,
1475,0,0,0,0,0,0,,
1476,0,0,0,0,0,0,,
1477,0,0,0,0,0,0,,
1503,0,0,0,0,0,0,,
1504,0,0,0,0,0,0,,
1506,0,0,0,0,0,0,,
1512,0,0,0,0,0,0,,
1513,0,0,0,0,0,0,,
1514,0,0,0,0,0,0,,
1515,0,0,0,0,0,0,,
1516,0,0,0,0,0,0,,
1517,0,0,0,0,0,0,,
1519,0,0,0,0,0,0,,
1521,0,0,0,0,0,0,,
1522,0,0,0,0,0,0,,
1524,0,0,0,0,0,0,,
1525,0,0,0,0,0,0,,
1526,0,0,0,0,0,0,,
1527,0,0,0,0,0,0,,
1528,0,0,0,0,0,0,,
1529,0,0,0,0,0,0,,
1530,0,0,0,0,0,0,,
1531,0,0,0,0,0,0,,
1532,0,0,0,0,0,0,,
1533,0,0,0,0,0,0,,
1535,0,0,0,0,0,0,,
1536,0,0,0,0,0,0,,
1537,0,0,0,0,0,0,,
1538,0,0,0,0,0,0,,
1539,0,0,0,0,0,0,,
1540,0,0,0,0,0,0,,
1541,0,0,0,0,0,0,,
1558,0,0,0,0,0,0,,
1560,0,0,0,0,0,0,,
1568,0,0,0,0,0,0,,
1582,0,0,0,0,0,0,,
1583,0,0,0,0,0,0,,
1587,0,0,0,0,0,0,,
1589,0,0,0,0,0,0,,
1590,0,0,0,0,0,0,,
1597,0,0,0,0,0,0,,
1598,0,0,0,0,0,0,,
1603,0,0,0,0,0,0,,
1604,0,0,0,0,0,0,,
1605,0,0,0,0,0,0,,
1608,0,0,0,0,0,0,,
1609,0,0,0,0,0,0,,
1611,0,0,0,0,0,0,,
1612,0,0,0,0,0,0,,
1614,0,0,0,0,0,0,,
1615,0,0,0,0,0,0,,
1616,0,0,0,0,0,0,,
1617,0,0,0,0,0,0,,
1618,0,0,0,0,0,0,,
1626,0,0,0,0,0,0,,
1701,0,0,0,0,0,0,,
1702,0,0,0,0,0,0,,
1707,0,0,0,0,0,0,,
1708,0,0,0,0,0,0,,
1709,0,0,0,0,0,0,,
1710,0,0,0,0,0,0,,
1711,0,0,0,0,0,0,,
1712,0,0,0,0,0,0,,
1713,0,0,0,0,0,0,,
1714,0,0,0,0,0,0,,
1717,0,0,0,0,0,0,,
1718,0,0,0,0,0,0,,
1720,0,0,0,0,0,0,,
1721,0,0,0,0,0,0,,
1722,0,0,0,0,0,0,,
1723,0,0,0,0,0,0,,
1725,0,0,0,0,0,0,,
1726,0,0,0,0,0,0,,
1727,0,0,0,0,0,0,,
1730,0,0,0,0,0,0,,
1731,0,0,0,0,0,0,,
1732,0,0,0,0,0,0,,
1733,0,0,0,0,0,0,,
1734,0,0,0,0,0,0,,
1735,0,0,0,0,0,0,,
1736,0,0,0,0,0,0,,
1737,0,0,0,0,0,0,,
1760,0,0,0,0,0,0,,
1762,0,0,0,0,0,0,,
1773,0,0,0,0,0,0,,
1776,0,0,0,0,0,0,,
1783,0,0,0,0,0,0,,
1786,0,0,0,0,0,0,,
1789,0,0,0,0,0,0,,
1795,0,0,0,0,0,0,,
1802,0,0,0,0,0,0,,
1805,0,0,0,0,0,0,,
1806,0,0,0,0,0,0,,
1808,0,0,0,0,0,0,,
1809,0,0,0,0,0,0,,
1810,0,0,0,0,0,0,,
1817,0,0,0,0,0,0,,
1903,0,0,0,0,0,0,,
1904,0,0,0,0,0,0,,
1905,0,0,0,0,0,0,,
1906,0,0,0,0,0,0,,
1907,0,0,0,0,0,0,,
1909,0,0,0,0,0,0,,
2002,0,0,0,0,0,0,,
2006,0,0,0,0,0,0,,
2007,0,0,0,0,0,0,,
2008,0,0,0,0,0,0,,
2009,0,0,0,0,0,0,,
2010,0,0,0,0,0,0,,
2012,0,0,0,0,0,0,,
2013,0,0,0,0,0,0,,
2014,0,0,0,0,0,0,,
2015,0,0,0,0,0,0,,
2017,0,0,0,0,0,0,,
2020,0,0,0,0,0,0,,
2022,0,0,0,0,0,0,,
2023,0,0,0,0,0,0,,
2024,0,0,0,0,0,0,,
2025,0,0,0,0,0,0,,
2027,0,0,0,0,0,0,,
2028,0,0,0,0,0,0,,
2029,0,0,0,0,0,0,,
2030,0,0,0,0,0,0,,
2031,0,0,0,0,0,0,,
2032,0,0,0,0,0,0,,
2033,0,0,0,0,0,0,,
2034,0,0,0,0,0,0,,
2038,0,0,0,0,0,0,,
2049,0,0,0,0,0,0,,
2059,0,0,0,0,0,0,,
2062,0,0,0,0,0,0,,
2069,0,0,0,0,0,0,,
2101,0,0,0,0,0,0,,
2102,0,0,0,0,0,0,,
2103,0,0,0,0,0,0,,
2104,0,0,0,0,0,0,,
2105,0,0,0,0,0,0,,
2106,0,0,0,0,0,0,,
2107,0,0,0,0,0,0,,
2108,0,0,0,0,0,0,,
2109,0,0,0,0,0,0,,
2114,0,0,0,0,0,0,,
2115,0,0,0,0,0,0,,
2201,0,0,0,0,0,0,,
2204,0,0,0,0,0,0,,
2206,0,0,0,0,0,0,,
2207,0,0,0,0,0,0,,
2208,0,0,0,0,0,0,,
2227,0,0,0,0,0,0,,
2228,0,0,0,0,0,0,,
2231,0,0,0,0,0,0,,
2233,0,0,0,0,0,0,,
2236,0,0,0,0,0,0,,
2239,0,0,0,0,0,0,,
2241,0,0,0,0,0,0,,
2243,0,0,0,0,0,0,,
2247,0,0,0,0,0,0,,
2301,0,0,0,0,0,0,,
2302,0,0,0,0,0,0,,
2303,0,0,0,0,0,0,,
2305,0,0,0,0,0,0,,
2308,0,0,0,0,0,0,,
2312,0,0,0,0,0,0,,
2313,0,0,0,0,0,0,,
2314,0,0,0,0,0,0,,
2316,0,0,0,0,0,0,,
2317,0,0,0,0,0,0,,
2321,0,0,0,0,0,0,,
2323,0,0,0,0,0,0,,
2324,0,0,0,0,0,0,,
2327,0,0,0,0,0,0,,
2328,0,0,0,0,0,0,,
2329,0,0,0,0,0,0,,
2330,0,0,0,0,0,0,,
2331,0,0,0,0,0,0,,
2332,0,0,0,0,0,0,,
2337,0,0,0,0,0,0,,
2338,0,0,0,0,0,0,,
2340,0,0,0,0,0,0,,
2342,0,0,0,0,0,0,,
2344,0,0,0,0,0,0,,
2345,0,0,0,0,0,0,,
2347,0,0,0,0,0,0,,
2348,0,0,0,0,0,0,,
2349,0,0,0,0,0,0,,
2351,0,0,0,0,0,0,,
2352,0,0,0,0,0,0,,
2353,0,0,0,0,0,0,,
2354,0,0,0,0,0,0,,
2355,0,0,0,0,0,0,,
2356,0,0,0,0,0,0,,
2357,0,0,0,0,0,0,,
2358,0,0,0,0,0,0,,
2359,0,0,0,0,0,0,,
2360,0,0,0,0,0,0,,
2362,0,0,0,0,0,0,,
2363,0,0,0,0,0,0,,
2364,0,0,0,0,0,0,,
2365,0,0,0,0,0,0,,
2367,0,0,0,0,0,0,,
2368,0,0,0,0,0,0,,
2369,0,0,0,0,0,0,,
2371,0,0,0,0,0,0,,
2373,0,0,0,0,0,0,,
2374,0,0,0,0,0,0,,
2375,0,0,0,0,0,0,,
2376,0,0,0,0,0,0,,
2377,0,0,0,0,0,0,,
2379,0,0,0,0,0,0,,
2380,0,0,0,0,0,0,,
2382,0,0,0,0,0,0,,
2383,0,0,0,0,0,0,,
2385,0,0,0,0,0,0,,
2387,0,0,0,0,0,0,,
2388,0,0,0,0,0,0,,
2390,0,0,0,0,0,0,,
2392,0,0,0,0,0,0,,
2393,0,0,0,0,0,0,,
2395,0,0,0,0,0,0,,
2397,0,0,0,0,0,0,,
2399,0,0,0,0,0,0,,
2401,0,0,0,0,0,0,,
2402,0,0,0,0,0,0,,
2404,0,0,0,0,0,0,,
2405,0,0,0,0,0,0,,
2406,0,0,0,0,0,0,,
2408,0,0,0,0,0,0,,
2409,0,0,0,0,0,0,,
2412,0,0,0,0,0,0,,
2413,0,0,0,0,0,0,,
2414,0,0,0,0,0,0,,
2415,0,0,0,0,0,0,,
2417,0,0,0,0,0,0,,
2419,0,0,0,0,0,0,,
2420,0,0,0,0,0,0,,
2421,0,0,0,0,0,0,,
2423,0,0,0,0,0,0,,
2424,0,0,0,0,0,0,,
2425,0,0,0,0,0,0,,
2426,0,0,0,0,0,0,,
2427,0,0,0,0,0,0,,
2428,0,0,0,0,0,0,,
2429,0,0,0,0,0,0,,
2430,0,0,0,0,0,0,,
2431,0,0,0,0,0,0,,
2433,0,0,0,0,0,0,,
2434,0,0,0,0,0,0,,
2436,0,0,0,0,0,0,,
2438,0,0,0,0,0,0,,
2439,0,0,0,0,0,0,,
2440,0,0,0,0,0,0,,
2441,0,0,0,0,0,0,,
2442,0,0,0,0,0,0,,
2443,0,0,0,0,0,0,,
2444,0,0,0,0,0,0,,
2449,0,0,0,0,0,0,,
2450,0,0,0,0,0,0,,
2451,0,0,0,0,0,0,,
2453,0,0,0,0,0,0,,
2454,0,0,0,0,0,0,,
2455,0,0,0,0,0,0,,
2457,0,0,0,0,0,0,,
2458,0,0,0,0,0,0,,
2459,0,0,0,0,0,0,,
2460,0,0,0,0,0,0,,
2461,0,0,0,0,0,0,,
2462,0,0,0,0,0,0,,
2464,0,0,0,0,0,0,,
2465,0,0,0,0,0,0,,
2466,0,0,0,0,0,0,,
2467,0,0,0,0,0,0,,
2468,0,0,0,0,0,0,,
2471,0,0,0,0,0,0,,
2472,0,0,0,0,0,0,,
2474,0,0,0,0,0,0,,
2476,0,0,0,0,0,0,,
2477,0,0,0,0,0,0,,
2478,0,0,0,0,0,0,,
2480,0,0,0,0,0,0,,
2481,0,0,0,0,0,0,,
2482,0,0,0,0,0,0,,
2483,0,0,0,0,0,0,,
2484,0,0,0,0,0,0,,
2485,0,0,0,0,0,0,,
2486,0,0,0,0,0,0,,
2488,0,0,0,0,0,0,,
2489,0,0,0,0,0,0,,
2491,0,0,0,0,0,0,,
2492,0,0,0,0,0,0,,
2493,0,0,0,0,0,0,,
2495,0,0,0,0,0,0,,
2496,0,0,0,0,0,0,,
2497,0,0,0,0,0,0,,
2498,0,0,0,0,0,0,,
2501,0,0,0,0,0,0,,
2504,0,0,0,0,0,0,,
2505,0,0,0,0,0,0,,
2506,0,0,0,0,0,0,,
2509,0,0,0,0,0,0,,
2511,0,0,0,0,0,0,,
2514,0,0,0,0,0,0,,
2515,0,0,0,0,0,0,,
2516,0,0,0,0,0,0,,
2520,0,0,0,0,0,0,,
2524,0,0,0,0,0,0,,
2527,0,0,0,0,0,0,,
2528,0,0,0,0,0,0,,
2530,0,0,0,0,0,0,,
2534,0,0,0,0,0,0,,
2535,0,0,0,0,0,0,,
2536,0,0,0,0,0,0,,
2537,0,0,0,0,0,0,,
2538,0,0,0,0,0,0,,
2539,0,0,0,0,0,0,,
2540,0,0,0,0,0,0,,
2542,0,0,0,0,0,0,,
2543,0,0,0,0,0,0,,
2545,0,0,0,0,0,0,,
2546,0,0,0,0,0,0,,
2547,0,0,0,0,0,0,,
2548,0,0,0,0,0,0,,
2597,0,0,0,0,0,0,,
2601,0,0,0,0,0,0,,
2603,0,0,0,0,0,0,,
2605,0,0,0,0,0,0,,
2606,0,0,0,0,0,0,,
2607,0,0,0,0,0,0,,
2608,0,0,0,0,0,0,,
2609,0,0,0,0,0,0,,
2610,0,0,0,0,0,0,,
2611,0,0,0,0,0,0,,
2612,0,0,0,0,0,0,,
2613,0,0,0,0,0,0,,
2614,0,0,0,0,0,0,,
2615,0,0,0,0,0,0,,
2616,0,0,0,0,0,0,,
2617,0,0,0,0,0,0,,
2618,0,0,0,0,0,0,,
2630,0,0,0,0,0,0,,
2633,0,0,0,0,0,0,,
2634,0,0,0,0,0,0,,
2636,0,0,0,0,0,0,,
2637,0,0,0,0,0,0,,
2642,0,0,0,0,0,0,,
2701,0,0,0,0,0,0,,
2702,0,0,0,0,0,0,,
2704,0,0,0,0,0,0,,
2705,0,0,0,0,0,0,,
2706,0,0,0,0,0,0,,
2707,0,0,0,0,0,0,,
2712,0,0,0,0,0,0,,
2722,0,0,0,0,0,0,,
2723,0,0,0,0,0,0,,
2727,0,0,0,0,0,0,,
2731,0,0,0,0,0,0,,
2739,0,0,0,0,0,0,,
2748,0,0,0,0,0,0,,
2801,0,0,0,0,0,0,,
2809,0,0,0,0,0,0,,
2812,0,0,0,0,0,0,,
2816,0,0,0,0,0,0,,
2820,0,0,0,0,0,0,,
2832,0,0,0,0,0,0,,
2834,0,0,0,0,0,0,,
2836,0,0,0,0,0,0,,
2838,0,0,0,0,0,0,,
2845,0,0,0,0,0,0,,
2849,0,0,0,0,0,0,,
2850,0,0,0,0,0,0,,
2851,0,0,0,0,0,0,,
2852,0,0,0,0,0,0,,
2855,0,0,0,0,0,0,,
2867,0,0,0,0,0,0,,
2880,0,0,0,0,0,0,,
2881,0,0,0,0,0,0,,
2882,0,0,0,0,0,0,,
2883,0,0,0,0,0,0,,
2884,0,0,0,0,0,0,,
2885,0,0,0,0,0,0,,
2886,0,0,0,0,0,0,,
2887,0,0,0,0,0,0,,
2888,0,0,0,0,0,0,,
2889,0,0,0,0,0,0,,
2890,0,0,0,0,0,0,,
2891,0,0,0,0,0,0,,
2892,0,0,0,0,0,0,,
2897,0,0,0,0,0,0,,
2901,0,0,0,0,0,0,,
2903,0,0,0,0,0,0,,
2904,0,0,0,0,0,0,,
2905,0,0,0,0,0,0,,
2906,0,0,0,0,0,0,,
2908,0,0,0,0,0,0,,
2910,0,0,0,0,0,0,,
2911,0,0,0,0,0,0,,
2912,0,0,0,0,0,0,,
2913,0,0,0,0,0,0,,
2915,0,0,0,0,0,0,,
2923,0,0,0,0,0,0,,
2929,0,0,0,0,0,0,,
2939,0,0,0,0,0,0,,
3002,0,0,0,0,0,0,,
3003,0,0,0,0,0,0,,
3004,0,0,0,0,0,0,,
3005,0,0,0,0,0,0,,
3006,0,0,0,0,0,0,,
3008,0,0,0,0,0,0,,
3010,0,0,0,0,0,0,,
3011,0,0,0,0,0,0,,
3013,0,0,0,0,0,0,,
3014,0,0,0,0,0,0,,
3015,0,0,0,0,0,0,,
3016,0,0,0,0,0,0,,
3017,0,0,0,0,0,0,,
3018,0,0,0,0,0,0,,
3019,0,0,0,0,0,0,,
3021,0,0,0,0,0,0,,
3022,0,0,0,0,0,0,,
3023,0,0,0,0,0,0,,
3024,0,0,0,0,0,0,,
3025,0,0,0,0,0,0,,
3026,0,0,0,0,0,0,,
3027,0,0,0,0,0,0,,
3028,0,0,0,0,0,0,,
3029,0,0,0,0,0,0,,
3030,0,0,0,0,0,0,,
3031,0,0,0,0,0,0,,
3032,0,0,0,0,0,0,,
3033,0,0,0,0,0,0,,
3034,0,0,0,0,0,0,,
3035,0,0,0,0,0,0,,
3036,0,0,0,0,0,0,,
3037,0,0,0,0,0,0,,
3038,0,0,0,0,0,0,,
3040,0,0,0,0,0,0,,
3041,0,0,0,0,0,0,,
3042,0,0,0,0,0,0,,
3043,0,0,0,0,0,0,,
3044,0,0,0,0,0,0,,
3045,0,0,0,0,0,0,,
3046,0,0,0,0,0,0,,
3047,0,0,0,0,0,0,,
3048,0,0,0,0,0,0,,
3049,0,0,0,0,0,0,,
3050,0,0,0,0,0,0,,
3051,0,0,0,0,0,0,,
3052,0,0,0,0,0,0,,
3054,0,0,0,0,0,0,,
3055,0,0,0,0,0,0,,
3056,0,0,0,0,0,0,,
3057,0,0,0,0,0,0,,
3058,0,0,0,0,0,0,,
3059,0,0,0,0,0,0,,
3060,0,0,0,0,0,0,,
3062,0,0,0,0,0,0,,
3090,0,0,0,0,0,0,,
3094,0,0,0,0,0,0,,
3130,0,0,0,0,0,0,,
3138,0,0,0,0,0,0,,
3149,0,0,0,0,0,0,,
3164,0,0,0,0,0,0,,
3167,0,0,0,0,0,0,,
3189,0,0,0,0,0,0,,
3209,0,0,0,0,0,0,,
3229,0,0,0,0,0,0,,
3231,0,0,0,0,0,0,,
3257,0,0,0,0,0,0,,
3266,0,0,0,0,0,0,,
3296,0,0,0,0,0,0,,
3305,0,0,0,0,0,0,,
3308,0,0,0,0,0,0,,
3311,0,0,0,0,0,0,,
3312,0,0,0,0,0,0,,
3321,0,0,0,0,0,0,,
3338,0,0,0,0,0,0,,
3346,0,0,0,0,0,0,,
3356,0,0,0,0,0,0,,
3376,0,0,0,0,0,0,,
3380,0,0,0,0,0,0,,
3406,0,0,0,0,0,0,,
3413,0,0,0,0,0,0,,
3416,0,0,0,0,0,0,,
3419,0,0,0,0,0,0,,
3432,0,0,0,0,0,0,,
3437,0,0,0,0,0,0,,
3443,0,0,0,0,0,0,,
3450,0,0,0,0,0,0,,
3454,0,0,0,0,0,0,,
3481,0,0,0,0,0,0,,
3494,0,0,0,0,0,0,,
3501,0,0,0,0,0,0,,
3504,0,0,0,0,0,0,,
3515,0,0,0,0,0,0,,
3518,0,0,0,0,0,0,,
3528,0,0,0,0,0,0,,
3530,0,0,0,0,0,0,,
3532,0,0,0,0,0,0,,
3533,0,0,0,0,0,0,,
3535,0,0,0,0,0,0,,
3543,0,0,0,0,0,0,,
3545,0,0,0,0,0,0,,
3550,0,0,0,0,0,0,,
3557,0,0,0,0,0,0,,
3563,0,0,0,0,0,0,,
3576,0,0,0,0,0,0,,
3583,0,0,0,0,0,0,,
3588,0,0,0,0,0,0,,
3591,0,0,0,0,0,0,,
3593,0,0,0,0,0,0,,
3596,0,0,0,0,0,0,,
3605,0,0,0,0,0,0,,
3607,0,0,0,0,0,0,,
3617,0,0,0,0,0,0,,
3622,0,0,0,0,0,0,,
3645,0,0,0,0,0,0,,
3653,0,0,0,0,0,0,,
3661,0,0,0,0,0,0,,
3665,0,0,0,0,0,0,,
3669,0,0,0,0,0,0,,
3673,0,0,0,0,0,0,,
3679,0,0,0,0,0,0,,
3682,0,0,0,0,0,0,,
3686,0,0,0,0,0,0,,
3694,0,0,0,0,0,0,,
3701,0,0,0,0,0,0,,
3702,0,0,0,0,0,0,,
3703,0,0,0,0,0,0,,
3704,0,0,0,0,0,0,,
3705,0,0,0,0,0,0,,
3706,0,0,0,0,0,0,,
3708,0,0,0,0,0,0,,
3711,0,0,0,0,0,0,,
3712,0,0,0,0,0,0,,
3714,0,0,0,0,0,0,,
4104,0,0,0,0,0,0,,
4106,0,0,0,0,0,0,,
4108,0,0,0,0,0,0,,
4119,0,0,0,0,0,0,,
4133,0,0,0,0,0,0,,
4137,0,0,0,0,0,0,,
4142,0,0,0,0,0,0,,
4155,0,0,0,0,0,0,,
4164,0,0,0,0,0,0,,
4190,0,0,0,0,0,0,,
4306,0,0,0,0,0,0,,
4414,0,0,0,0,0,0,,
4426,0,0,0,0,0,0,,
4438,0,0,0,0,0,0,,
4439,0,0,0,0,0,0,,
4526,0,0,0,0,0,0,,
4532,0,0,0,0,0,0,,
4536,0,0,0,0,0,0,,
4540,0,0,0,0,0,0,,
4545,0,0,0,0,0,0,,
4551,0,0,0,0,0,0,,
4552,0,0,0,0,0,0,,
4555,0,0,0,0,0,0,,
4557,0,0,0,0,0,0,,
4560,0,0,0,0,0,0,,
4562,0,0,0,0,0,0,,
4564,0,0,0,0,0,0,,
4566,0,0,0,0,0,0,,
4571,0,0,0,0,0,0,,
4572,0,0,0,0,0,0,,
4576,0,0,0,0,0,0,,
4581,0,0,0,0,0,0,,
4720,0,0,0,0,0,0,,
4722,0,0,0,0,0,0,,
4737,0,0,0,0,0,0,,
4739,0,0,0,0,0,0,,
4746,0,0,0,0,0,0,,
4755,0,0,0,0,0,0,,
4763,0,0,0,0,0,0,,
4764,0,0,0,0,0,0,,
4766,0,0,0,0,0,0,,
4807,0,0,0,0,0,0,,
4904,0,0,0,0,0,0,,
4906,0,0,0,0,0,0,,
4912,0,0,0,0,0,0,,
4915,0,0,0,0,0,0,,
4916,0,0,0,0,0,0,,
4919,0,0,0,0,0,0,,
4927,0,0,0,0,0,0,,
4930,0,0,0,0,0,0,,
4934,0,0,0,0,0,0,,
4935,0,0,0,0,0,0,,
4938,0,0,0,0,0,0,,
4942,0,0,0,0,0,0,,
4943,0,0,0,0,0,0,,
4952,0,0,0,0,0,0,,
4956,0,0,0,0,0,0,,
4958,0,0,0,0,0,0,,
4960,0,0,0,0,0,0,,
4961,0,0,0,0,0,0,,
4967,0,0,0,0,0,0,,
4968,0,0,0,0,0,0,,
4976,0,0,0,0,0,0,,
4977,0,0,0,0,0,0,,
4989,0,0,0,0,0,0,,
4994,0,0,0,0,0,0,,
4999,0,0,0,0,0,0,,
5007,0,0,0,0,0,0,,
5203,0,0,0,0,0,0,,
5215,0,0,0,0,0,0,,
5225,0,0,0,0,0,0,,
5234,0,0,0,0,0,0,,
5243,0,0,0,0,0,0,,
5258,0,0,0,0,0,0,,
5269,0,0,0,0,0,0,,
5283,0,0,0,0,0,0,,
5284,0,0,0,0,0,0,,
5285,0,0,0,0,0,0,,
5288,0,0,0,0,0,0,,
5388,0,0,0,0,0,0,,
5434,0,0,0,0,0,0,,
5469,0,0,0,0,0,0,,
5471,0,0,0,0,0,0,,
5484,0,0,0,0,0,0,,
5515,0,0,0,0,0,0,,
5519,0,0,0,0,0,0,,
5521,0,0,0,0,0,0,,
5522,0,0,0,0,0,0,,
5525,0,0,0,0,0,0,,
5531,0,0,0,0,0,0,,
5533,0,0,0,0,0,0,,
5534,0,0,0,0,0,0,,
5538,0,0,0,0,0,0,,
5546,0,0,0,0,0,0,,
5607,0,0,0,0,0,0,,
5608,0,0,0,0,0,0,,
5706,0,0,0,0,0,0,,
5871,0,0,0,0,0,0,,
5876,0,0,0,0,0,0,,
5880,0,0,0,0,0,0,,
5906,0,0,0,0,0,0,,
5907,0,0,0,0,0,0,,
6005,0,0,0,0,0,0,,
6024,0,0,0,0,0,0,,
6108,0,0,0,0,0,0,,
6112,0,0,0,0,0,0,,
6115,0,0,0,0,0,0,,
6116,0,0,0,0,0,0,,
6117,0,0,0,0,0,0,,
6120,0,0,0,0,0,0,,
6128,0,0,0,0,0,0,,
6133,0,0,0,0,0,0,,
6136,0,0,0,0,0,0,,
6139,0,0,0,0,0,0,,
6141,0,0,0,0,0,0,,
6142,0,0,0,0,0,0,,
6152,0,0,0,0,0,0,,
6153,0,0,0,0,0,0,,
6155,0,0,0,0,0,0,,
6164,0,0,0,0,0,0,,
6165,0,0,0,0,0,0,,
6166,0,0,0,0,0,0,,
6168,0,0,0,0,0,0,,
6176,0,0,0,0,0,0,,
6177,0,0,0,0,0,0,,
6183,0,0,0,0,0,0,,
6184,0,0,0,0,0,0,,
6189,0,0,0,0,0,0,,
6191,0,0,0,0,0,0,,
6192,0,0,0,0,0,0,,
6196,0,0,0,0,0,0,,
6197,0,0,0,0,0,0,,
6201,0,0,0,0,0,0,,
6202,0,0,0,0,0,0,,
6205,0,0,0,0,0,0,,
6206,0,0,0,0,0,0,,
6209,0,0,0,0,0,0,,
6213,0,0,0,0,0,0,,
6214,0,0,0,0,0,0,,
6215,0,0,0,0,0,0,,
6216,0,0,0,0,0,0,,
6224,0,0,0,0,0,0,,
6225,0,0,0,0,0,0,,
6226,0,0,0,0,0,0,,
6230,0,0,0,0,0,0,,
6235,0,0,0,0,0,0,,
6239,0,0,0,0,0,0,,
6243,0,0,0,0,0,0,,
6257,0,0,0,0,0,0,,
6269,0,0,0,0,0,0,,
6271,0,0,0,0,0,0,,
6277,0,0,0,0,0,0,,
6278,0,0,0,0,0,0,,
6281,0,0,0,0,0,0,,
6282,0,0,0,0,0,0,,
6283,0,0,0,0,0,0,,
6285,0,0,0,0,0,0,,
6288,0,0,0,0,0,0,,
6405,0,0,0,0,0,0,,
6409,0,0,0,0,0,0,,
6412,0,0,0,0,0,0,,
6414,0,0,0,0,0,0,,
6415,0,0,0,0,0,0,,
6416,0,0,0,0,0,0,,
6431,0,0,0,0,0,0,,
6438,0,0,0,0,0,0,,
6442,0,0,0,0,0,0,,
6443,0,0,0,0,0,0,,
6449,0,0,0,0,0,0,,
6451,0,0,0,0,0,0,,
6456,0,0,0,0,0,0,,
6464,0,0,0,0,0,0,,
6477,0,0,0,0,0,0,,
6491,0,0,0,0,0,0,,
6504,0,0,0,0,0,0,,
6505,0,0,0,0,0,0,,
6515,0,0,0,0,0,0,,
6525,0,0,0,0,0,0,,
6531,0,0,0,0,0,0,,
6533,0,0,0,0,0,0,,
6541,0,0,0,0,0,0,,
6552,0,0,0,0,0,0,,
6558,0,0,0,0,0,0,,
6573,0,0,0,0,0,0,,
6579,0,0,0,0,0,0,,
